,Drop_Reason,File_List,Street,Text
403,"SCORE LESS THAN CUTOFF: Hddy,75.0,PROVIDENCE",['cd1946/entry/1946_Page_800 (3)_7.png'],EDDY ST,Henrys Laundry 1217 Hddy
404,"SCORE LESS THAN CUTOFF: Burrill,73.0,PROVIDENCE",['cd1946/entry/1946_Page_801 (1)_30.png'],RILL ST,Wah Lee 23 Burrill
405,"SCORE LESS THAN CUTOFF: Industrial Trust bidg 111 Westminster,73.0,PROVIDENCE","['cd1946/entry/1946_Page_801 (1)_66.png', 'cd1946/entry/1946_Page_801 (1)_67.png', 'cd1946/entry/1946_Page_801 (1)_68.png', 'cd1946/entry/1946_Page_801 (1)_69.png']",WESTMINSTER ST,"Allen Arthur M (Hinckley, Allen, Til- linghast & Wheeler) 2200 Industrial Trust bidg 111 Westminster tel DEx- ter 2400"
406,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_801 (2)_3.png', 'cd1946/entry/1946_Page_801 (2)_4.png']",COUNTY ST,Archambault Alberic A 316 Prov Coun- ty Court House
407,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_801 (2)_22.png', 'cd1946/entry/1946_Page_801 (2)_23.png']",COUNTY ST,Baker Hugh B 712 Prov County Court House
408,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_801 (2)_38.png'],N/A,(major USA)
409,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_801 (2)_53.png', 'cd1946/entry/1946_Page_801 (2)_54.png']",COUNTY ST,Blaisdell Bertram S 702 Prov County Court House
410,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_801 (3)_21.png', 'cd1946/entry/1946_Page_801 (3)_22.png']",COUNTY ST,Capotosto Antonio A 712 Prov County Court House
411,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_801 (3)_26.png', 'cd1946/entry/1946_Page_801 (3)_27.png']",COUNTY ST,Cappelli Louis W 32 Bway rm 129 and 515 Prov County Court House
412,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_801 (3)_26.png', 'cd1946/entry/1946_Page_801 (3)_27.png']",COUNTY ST,Cappelli Louis W 32 Bway rm 129 and 515 Prov County Court House
413,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_801 (3)_58.png', 'cd1946/entry/1946_Page_801 (3)_59.png']",COUNTY ST,Churchill Alex L 512 Prov County Court House
414,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_801 (3)_61.png', 'cd1946/entry/1946_Page_801 (3)_62.png']",COUNTY ST,Cianciarulo Benj 433 Bway and rm 202 Prov County Court House
415,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_802 (1)_1.png'],N/A,LawyersCon
416,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_802 (1)_5.png', 'cd1946/entry/1946_Page_802 (1)_6.png']",COUNTY ST,Condon Francis B 712 Prov County Court House
417,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_802 (1)_31.png', 'cd1946/entry/1946_Page_802 (1)_32.png']",COUNTY ST,Curran Patk P 303 Prov County Court House
418,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_802 (1)_33.png', 'cd1946/entry/1946_Page_802 (1)_34.png']",COUNTY ST,Curry Walter 312 Prov County Court House
419,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_802 (2)_39.png', 'cd1946/entry/1946_Page_802 (2)_40.png']",COUNTY ST,Flynn Edmund W 712 Prov County Court House
420,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_802 (2)_49.png', 'cd1946/entry/1946_Page_802 (2)_50.png']",COUNTY ST,Frost G Fredk 516 Prov County Court House
421,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_802 (3)_23.png'],N/A,"Griffin J Henry A, City Hall"
422,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_803 (1)_62.png', 'cd1946/entry/1946_Page_803 (1)_63.png']",COUNTY ST,Joslin Philip C 511 Prov County Court House
423,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_803 (2)_59.png', 'cd1946/entry/1946_Page_803 (2)_60.png']",COUNTY ST,Littlefield Jas B 301 Prov County Court House
424,"SCORE LESS THAN CUTOFF: City Hall,72.5,PROVIDENCE","['cd1946/entry/1946_Page_803 (3)_4.png', 'cd1946/entry/1946_Page_803 (3)_5.png']",CITY VIEW CIR,McCabe Chas J 76 Westminster rm 1009 and City Hall
425,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_803 (3)_6.png', 'cd1946/entry/1946_Page_803 (3)_7.png']",COUNTY ST,McCabe Francis J 301 Prov County Court House
426,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_803 (3)_9.png'],N/A,"McCabe Wm BE, City Hall"
427,"SCORE LESS THAN CUTOFF: City Hall,72.5,PROVIDENCE","['cd1946/entry/1946_Page_803 (3)_15.png', 'cd1946/entry/1946_Page_803 (3)_16.png']",CITY VIEW CIR,McCarthy Justin P 76 Westminster rm 302 and City Hall
428,"SCORE LESS THAN CUTOFF: Prov County Court House 30 S Main,64.0,PROVIDENCE","['cd1946/entry/1946_Page_803 (3)_19.png', 'cd1946/entry/1946_Page_803 (3)_20.png']",COUNTY ST,McCormick Matthew M 528 Prov County Court House 30 S Main
429,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_803 (3)_67.png', 'cd1946/entry/1946_Page_803 (3)_68.png']",COUNTY ST,Moss Wm W 712 Prov County Court House
430,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_804 (1)_1.png'],N/A,Lawyers-Con
431,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_804 (1)_4.png', 'cd1946/entry/1946_Page_804 (1)_5.png']",COUNTY ST,OConnell Jeremiah E 533 Prov County Court House
432,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_804 (1)_15.png', 'cd1946/entry/1946_Page_804 (1)_16.png']",COUNTY ST,Paine Harry M 528 Prov County Court House
433,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_804 (1)_45.png', 'cd1946/entry/1946_Page_804 (1)_46.png']",COUNTY ST,Quinn Robt FE 305 Prov County Court House
434,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_804 (2)_10.png', 'cd1946/entry/1946_Page_804 (2)_11.png']",COUNTY ST,Sandager Wm 702 Prov County Court House
435,"SCORE LESS THAN CUTOFF: Turks Head bidg 76 Westminster,77.0,PROVIDENCE","['cd1946/entry/1946_Page_804 (2)_25.png', 'cd1946/entry/1946_Page_804 (2)_26.png', 'cd1946/entry/1946_Page_804 (2)_27.png']",WESTMINSTER ST,Sherwood Herbert M (Sherwood & Clif- ford) 1503 Turks Head bidg 76 West- minster tel GAspee 2154
436,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_804 (2)_72.png', 'cd1946/entry/1946_Page_804 (2)_73.png']",COUNTY ST,Sullivan Mortimer A 324 Prov County Court House
437,"SCORE LESS THAN CUTOFF: Providence County Court House,76.0,PROVIDENCE","['cd1946/entry/1946_Page_804 (3)_69.png', 'cd1946/entry/1946_Page_804 (3)_70.png']",PROVIDENCE PL,Walsh Chas A 307 Providence County Court House
438,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_805 (1)_1.png'],N/A,
439,EMPTY STREET,"['cd1946/entry/1946_Page_805 (2)_25.png', 'cd1946/entry/1946_Page_805 (2)_26.png']",,Hewitts Distributing Service 72 Arcade bldg (mail order adv)
440,"SCORE LESS THAN CUTOFF: 1,50,PROVIDENCE",['cd1946/entry/1946_Page_805 (2)_37.png'],1ST ST,ZETNA CASUALTY & SURETY CO 111
441,"SCORE LESS THAN CUTOFF: 2,50,PROVIDENCE",['cd1946/entry/1946_Page_805 (2)_38.png'],2ND ST,Westminster rm 1502 tel GAspee 3783
442,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_805 (2)_68.png', 'cd1946/entry/1946_Page_805 (2)_69.png']",N/A,"Brown John Carter Library, Brown opp George"
443,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_805 (2)_70.png'],N/A,"Brown University, Prospect cor College"
444,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_805 (2)_77.png'],N/A,"Hay John Library, Prospect cor College"
445,"SCORE LESS THAN CUTOFF: Wash branches,74,PROVIDENCE","['cd1946/entry/1946_Page_805 (3)_9.png', 'cd1946/entry/1946_Page_805 (3)_10.png', 'cd1946/entry/1946_Page_805 (3)_11.png', 'cd1946/entry/1946_Page_805 (3)_12.png', 'cd1946/entry/1946_Page_805 (3)_13.png', 'cd1946/entry/1946_Page_805 (3)_14.png']",BRANCH AVE,"Providence Public Library 229 Wash branches 15 Armington av, 1450, Broad, 31 Candace, 359 Carpenter, 488 Charles, 121 and 708 Hope, 12 Olneyville sq, 443 Prairie av and 233 Veazie"
446,"SCORE LESS THAN CUTOFF: Prov County Court House,70.5,PROVIDENCE","['cd1946/entry/1946_Page_805 (3)_22.png', 'cd1946/entry/1946_Page_805 (3)_23.png']",COUNTY ST,State Law Library 802 Prov County Court House
447,"SCORE LESS THAN CUTOFF: 2,50,PROVIDENCE","['cd1946/entry/1946_Page_805 (3)_42.png', 'cd1946/entry/1946_Page_805 (3)_43.png', 'cd1946/entry/1946_Page_805 (3)_44.png', 'cd1946/entry/1946_Page_805 (3)_45.png', 'cd1946/entry/1946_Page_805 (3)_46.png']",2ND ST,MASSACHUSETTS MUTUAL LIFE INSURANCE CO 12th floor Turks Head bldg tel GAspee 2672-For fur- ther information see page 91 Buyers Guide and left top lines
448,"SCORE LESS THAN CUTOFF: Hospital Trust bldg,79,PROVIDENCE","['cd1946/entry/1946_Page_805 (3)_47.png', 'cd1946/entry/1946_Page_805 (3)_48.png', 'cd1946/entry/1946_Page_805 (3)_49.png', 'cd1946/entry/1946_Page_805 (3)_50.png', 'cd1946/entry/1946_Page_805 (3)_51.png']",HOSPITAL ST,MUTUAL LIFE INSURANCE OF NEW YORK The 640 Hospital Trust bldg tels GAspee 6964-6965For fur- ther information see page 97 Buyers Guide
449,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_806 (1)_1.png'],N/A,Life Insurance CompaniesCon
450,"SCORE LESS THAN CUTOFF: -264 Wey~ bosset,79.0,PROVIDENCE","['cd1946/entry/1946_Page_806 (1)_28.png', 'cd1946/entry/1946_Page_806 (1)_29.png', 'cd1946/entry/1946_Page_806 (1)_30.png', 'cd1946/entry/1946_Page_806 (1)_31.png']",WEYBOSSET ST,WALKER ELECTRIC CO 262-264 Wey- ~ bosset tel GAspee 8200For further information see page 62.Puyers Guide
451,"SCORE LESS THAN CUTOFF: -262 Pine Pawtucket RI,65.0,PROVIDENCE","['cd1946/entry/1946_Page_806 (1)_46.png', 'cd1946/entry/1946_Page_806 (1)_47.png', 'cd1946/entry/1946_Page_806 (1)_48.png', 'cd1946/entry/1946_Page_806 (1)_49.png']",PAWTUXET AV,BUILDERS SPECIALTIES CO 258-262 Pine Pawtucket RI tels Perry 2988-89 For further information see page 35 Buyers Guide and back cover
452,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_806 (1)_54.png'],N/A,LiquorsRetail
453,"SCORE LESS THAN CUTOFF: Crawford,75,PROVIDENCE",['cd1946/entry/1946_Page_806 (2)_23.png'],BRADFORD ST,Bellows of RI Inc 1 Crawford (package)
454,"SCORE LESS THAN CUTOFF: N Main package),59.5,PROVIDENCE","['cd1946/entry/1946_Page_806 (2)_37.png', 'cd1946/entry/1946_Page_806 (2)_38.png']",PACKET ST,Boulevard Liquor Shoppe 579 N Main package)
455,"SCORE LESS THAN CUTOFF: Bishop,62,PROVIDENCE",['cd1946/entry/1946_Page_807 (1).chop_27.png'],BRISTOW ST,Keegans Bar 22 Bishop
456,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_807 (1).chop_65.png'],N/A,aze)
457,"SCORE LESS THAN CUTOFF: Burrill,73,PROVIDENCE",['cd1946/entry/1946_Page_807 (2).chop_75.png'],RILL ST,Richards John J 17 Burrill
458,"SCORE LESS THAN CUTOFF: Hddy,75.0,PROVIDENCE",['cd1946/entry/1946_Page_807 (3).chop_39.png'],EDDY ST,Standard Liquor Store 811 Hddy
459,EMPTY STREET,"['cd1946/entry/1946_Page_808 (1)_29.png', 'cd1946/entry/1946_Page_808 (1)_30.png', 'cd1946/entry/1946_Page_808 (1)_31.png']",,"POLK RL CO New York office $54 Fourth av New York city, tel Cale- donia 5-8500"
460,"SCORE LESS THAN CUTOFF: Sabin, Pawtucket,71.5,PROVIDENCE","['cd1946/entry/1946_Page_808 (1)_33.png', 'cd1946/entry/1946_Page_808 (1)_34.png', 'cd1946/entry/1946_Page_808 (1)_35.png', 'cd1946/entry/1946_Page_808 (1)_36.png']",PAWTUXET AV,"HALL J C CO The 21 Sabin, Pawtucket tels DExter 1124 and PErry 9512 For further information see page 146 Buyers Guide"
461,"SCORE LESS THAN CUTOFF: Broad Pawtucket,71,PROVIDENCE","['cd1946/entry/1946_Page_808 (1)_56.png', 'cd1946/entry/1946_Page_808 (1)_57.png']",PAWTUXET AV,BLACKSTONE FINANCE Inc 23 Broad Pawtucket tel PErry 1235
462,"SCORE LESS THAN CUTOFF: Cranston st, Cranston,78.5,PROVIDENCE","['cd1946/entry/1946_Page_808 (2)_6.png', 'cd1946/entry/1946_Page_808 (2)_7.png', 'cd1946/entry/1946_Page_808 (2)_8.png', 'cd1946/entry/1946_Page_808 (2)_9.png']",CRANSTON ST,"COLONIAL LOAN COMPANY Ine 1277 Cranston st, Cranston tel WEst 0491 For further information see page 114 Buyers Guide"
463,"SCORE LESS THAN CUTOFF: Cranston st, Cranston RI,76.0,PROVIDENCE","['cd1946/entry/1946_Page_808 (2)_10.png', 'cd1946/entry/1946_Page_808 (2)_11.png', 'cd1946/entry/1946_Page_808 (2)_12.png', 'cd1946/entry/1946_Page_808 (2)_13.png']",CRANSTON ST,"CRANSTON LOAN COMPANY 1647 Cranston st, Cranston RI tel WHst 5215For further information see page 114 Buyers Guide"
464,"SCORE LESS THAN CUTOFF: National Bank of Commerce bldg,52.5,PROVIDENCE","['cd1946/entry/1946_Page_808 (2)_45.png', 'cd1946/entry/1946_Page_808 (2)_46.png', 'cd1946/entry/1946_Page_808 (2)_47.png', 'cd1946/entry/1946_Page_808 (2)_48.png', 'cd1946/entry/1946_Page_808 (2)_49.png']",NATURAL HISTORY WY,BEACON FINANCE CO 202 National Bank of Commerce bldg tel GAspee 0248For further information see page 113 Buyers Guide and left top lines
465,"SCORE LESS THAN CUTOFF: Broad, Pawtucket,71.5,PROVIDENCE","['cd1946/entry/1946_Page_808 (2)_71.png', 'cd1946/entry/1946_Page_808 (2)_72.png']",PAWTUXET AV,"BLACKSTONE FINANCE Inc 23 Broad, Pawtucket tel PErry 1235"
466,"SCORE LESS THAN CUTOFF: do rm 807,26.5,PROVIDENCE","['cd1946/entry/1946_Page_808 (3)_8.png', 'cd1946/entry/1946_Page_808 (3)_9.png']",DORMAN AVE,Personal Finance Co of Prov 111 West- minster rm 409 and 170 do rm 807
467,"SCORE LESS THAN CUTOFF: do rm 807,26.5,PROVIDENCE","['cd1946/entry/1946_Page_808 (3)_8.png', 'cd1946/entry/1946_Page_808 (3)_9.png']",DORMAN AVE,Personal Finance Co of Prov 111 West- minster rm 409 and 170 do rm 807
468,"SCORE LESS THAN CUTOFF: National Bank of Commerce bldg,52.5,PROVIDENCE","['cd1946/entry/1946_Page_808 (3)_24.png', 'cd1946/entry/1946_Page_808 (3)_25.png', 'cd1946/entry/1946_Page_808 (3)_26.png', 'cd1946/entry/1946_Page_808 (3)_27.png']",NATURAL HISTORY WY,"BEACON FINANCE CO 202 National Bank of Commerce bldg tel GAspee 0248--For further information see page 113 Buyers Guide and left top
lines"
469,"SCORE LESS THAN CUTOFF: National . Bank of Commerce bldg,52.5,PROVIDENCE","['cd1946/entry/1946_Page_808 (3)_34.png', 'cd1946/entry/1946_Page_808 (3)_35.png', 'cd1946/entry/1946_Page_808 (3)_36.png', 'cd1946/entry/1946_Page_808 (3)_37.png', 'cd1946/entry/1946_Page_808 (3)_38.png']",NATURAL HISTORY WY,BEACON FINANCE CO 202 National . Bank of Commerce bldg tel GAspee 0248For further information see page 113 Buyers Guide and left top dines
470,"SCORE LESS THAN CUTOFF: Weybosset opp The Arcade,77.5,PROVIDENCE","['cd1946/entry/1946_Page_808 (3)_39.png', 'cd1946/entry/1946_Page_808 (3)_40.png', 'cd1946/entry/1946_Page_808 (3)_41.png', 'cd1946/entry/1946_Page_808 (3)_42.png', 'cd1946/entry/1946_Page_808 (3)_43.png']",WEYBOSSET ST,COLONIAL FINANCE CORP 74 Wey- bosset opp The Arcade tels GAspee 0296-0297For further information see page 114 Buyers Guide and left side lines
471,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_808 (3)_55.png', 'cd1946/entry/1946_Page_808 (3)_56.png', 'cd1946/entry/1946_Page_808 (3)_57.png', 'cd1946/entry/1946_Page_808 (3)_58.png', 'cd1946/entry/1946_Page_808 (3)_59.png']",N/A,CITIZENS SAVINGS BANK Westmin- ster junction Cranston tel GAspee 1717For further information see page 13 Buyers Guide and left top iines
472,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_808 (3)_71.png', 'cd1946/entry/1946_Page_808 (3)_72.png', 'cd1946/entry/1946_Page_808 (3)_73.png', 'cd1946/entry/1946_Page_808 (3)_74.png', 'cd1946/entry/1946_Page_808 (3)_75.png']",N/A,CITIZENS SAVINGS BANK Westmins- ter junction Cranston tel GAspee 1717For further information see page 13 Buyers Guide and left top lines
473,"SCORE LESS THAN CUTOFF: first floor 10 Weybosset,77,PROVIDENCE","['cd1946/entry/1946_Page_809 (1)_28.png', 'cd1946/entry/1946_Page_809 (1)_29.png', 'cd1946/entry/1946_Page_809 (1)_30.png', 'cd1946/entry/1946_Page_809 (1)_31.png', 'cd1946/entry/1946_Page_809 (1)_32.png', 'cd1946/entry/1946_Page_809 (1)_33.png']",WEYBOSSET ST,"RI National Farm Loan Assn 158 Bway
ROGER WILLIAMS SAVINGS FUND AND LOAN ASSOCIATION 105 Grosvenor bldg first floor 10 Weybos- set tel GAspee 5112-For further in- formation see page 163 Buyers Guide and right side lines"
474,"SCORE LESS THAN CUTOFF: National Bank of Commerce bldg,52.5,PROVIDENCE","['cd1946/entry/1946_Page_809 (1)_41.png', 'cd1946/entry/1946_Page_809 (1)_42.png', 'cd1946/entry/1946_Page_809 (1)_43.png', 'cd1946/entry/1946_Page_809 (1)_44.png', 'cd1946/entry/1946_Page_809 (1)_45.png']",NATURAL HISTORY WY,BEACON FINANCE CO 202 National Bank of Commerce bldg tel GAspee 0248For further information see page 113 Buyers Guide and left top lines
475,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_809 (2)_18.png', 'cd1946/entry/1946_Page_809 (2)_19.png', 'cd1946/entry/1946_Page_809 (2)_20.png', 'cd1946/entry/1946_Page_809 (2)_21.png', 'cd1946/entry/1946_Page_809 (2)_22.png']",N/A,CITIZENS SAVINGS BANK Westmin- ster junction Cranston tel GAspee 1717For further information see page 13 Buyers Guide and left top lines
476,"SCORE LESS THAN CUTOFF: Broad Pawtucket,71,PROVIDENCE","['cd1946/entry/1946_Page_809 (2)_24.png', 'cd1946/entry/1946_Page_809 (2)_25.png']",PAWTUXET AV,BLACKSTONE FINANCE Inc 23 Broad Pawtucket tel PErry 1235
477,"SCORE LESS THAN CUTOFF: National Bank of Commerce bldg,52.5,PROVIDENCE","['cd1946/entry/1946_Page_809 (2)_37.png', 'cd1946/entry/1946_Page_809 (2)_38.png', 'cd1946/entry/1946_Page_809 (2)_39.png', 'cd1946/entry/1946_Page_809 (2)_40.png', 'cd1946/entry/1946_Page_809 (2)_41.png']",NATURAL HISTORY WY,BEACON FINANCE CO 202 National Bank of Commerce bldg tel GAspee 0248-For further information see page 113 Buyers Guide and left top lines
478,"SCORE LESS THAN CUTOFF: Bway Brown Lillian M Mrs 395 Weybosset,69.0,PROVIDENCE",['cd1946/entry/1946_Page_809 (3)_36.png'],WEYBOSSET ST,"Broadway Manor 82 Bway
Brown Lillian M Mrs 395 Weybosset"
479,"SCORE LESS THAN CUTOFF: Crawford,75,PROVIDENCE",['cd1946/entry/1946_Page_809 (3)_81.png'],BRADFORD ST,Crawford House 15 Crawford
480,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_810 (1)_1.png'],N/A,Lodging HousesCon
481,EMPTY STREET,['cd1946/entry/1946_Page_810 (1)_24.png'],,Dostioglou Demetrios E55 Parkis av
482,"SCORE LESS THAN CUTOFF: Burrill,73,PROVIDENCE",['cd1946/entry/1946_Page_810 (1)_47.png'],RILL ST,Essex The 21 Burrill
483,"SCORE LESS THAN CUTOFF: Major,67.0,PROVIDENCE",['cd1946/entry/1946_Page_811 (1)_66.png'],MARK DR,Vigue Ursula J Mrs 16 Major
484,"SCORE LESS THAN CUTOFF: Wash also 317 Wash,68.0,PROVIDENCE","['cd1946/entry/1946_Page_811 (1)_67.png', 'cd1946/entry/1946_Page_811 (1)_68.png']",WASHINGTON ST,Wakefield Cora 324 Wash also 317 Wash
485,"SCORE LESS THAN CUTOFF: High, Pawtucket,73,PROVIDENCE","['cd1946/entry/1946_Page_811 (2)_50.png', 'cd1946/entry/1946_Page_811 (2)_51.png', 'cd1946/entry/1946_Page_811 (2)_52.png', 'cd1946/entry/1946_Page_811 (2)_53.png']",PAWTUXET AV,"McDUFF COAL & LUMBER CO 11 High, Pawtucket tels PErry 2400 and GAspee. 4148For further informa- tion see page 118 Buyers Guide"
486,"SCORE LESS THAN CUTOFF: High, Pawtucket,73,PROVIDENCE","['cd1946/entry/1946_Page_811 (2)_61.png', 'cd1946/entry/1946_Page_811 (2)_62.png', 'cd1946/entry/1946_Page_811 (2)_63.png', 'cd1946/entry/1946_Page_811 (2)_64.png']",PAWTUXET AV,"NEWELL COAL & LUMBER CO 28 High, Pawtucket tels PErry 7900 and GAspee 3392-For further informa- tion see page 118 Buyers Guide"
487,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_811 (3)_25.png', 'cd1946/entry/1946_Page_811 (3)_26.png']",N/A,"Dutton A C Lumber Corp, Harbor June- tion, Fields Point"
488,"SCORE LESS THAN CUTOFF: Ormsbee,73,PROVIDENCE",['cd1946/entry/1946_Page_812 (1)_22.png'],ORMS ST,Textile Auxiliaries 15 Ormsbee
489,"SCORE LESS THAN CUTOFF: Codding,67,PROVIDENCE","['cd1946/entry/1946_Page_812 (1)_26.png', 'cd1946/entry/1946_Page_812 (1)_27.png']",GOULDING ST,Builders Iron Foundry 9 Codding and 498 Kinsley av
490,EMPTY STREET,['cd1946/entry/1946_Page_812 (1)_28.png'],,"Butterworth H W & Sons Co, Sims av"
491,EMPTY STREET,"['cd1946/entry/1946_Page_812 (2)_1.png', 'cd1946/entry/1946_Page_812 (2)_2.png']",730 ,Werdna Co The 111 Westminster rm 730 (development and research)
492,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_812 (2)_43.png', 'cd1946/entry/1946_Page_812 (2)_44.png', 'cd1946/entry/1946_Page_812 (2)_45.png', 'cd1946/entry/1946_Page_812 (2)_46.png']",N/A,"KENNECOTT WIRE & CABLE CO Phillipsdale, R I tel HAst Providence 2800For further information see page 178 Buyers Guide"
493,"SCORE LESS THAN CUTOFF: Aborn.te@ DExter 1000For further information see page 31 Buyers Guide,43.5,PROVIDENCE","['cd1946/entry/1946_Page_812 (2)_53.png', 'cd1946/entry/1946_Page_812 (2)_54.png', 'cd1946/entry/1946_Page_812 (2)_55.png']",NORMAN DR,FOX C J CO The 236 Aborn.te@ DExter 1000For further information see page 31 Buyers Guide
494,"SCORE LESS THAN CUTOFF: EmPire rms 303-304,75,PROVIDENCE","['cd1946/entry/1946_Page_812 (3)_51.png', 'cd1946/entry/1946_Page_812 (3)_52.png', 'cd1946/entry/1946_Page_812 (3)_53.png', 'cd1946/entry/1946_Page_812 (3)_54.png']",EMPIRE ST,TESS & SON JEWELRY CO 111 Em- Pire rms 303-304 tel GAspee 5594 For further information see page 107 Buyers Guide
495,"SCORE LESS THAN CUTOFF: Lincoln, Boston, Mass,77.0,PROVIDENCE","['cd1946/entry/1946_Page_812 (3)_69.png', 'cd1946/entry/1946_Page_812 (3)_70.png', 'cd1946/entry/1946_Page_812 (3)_71.png']",LINCOLN AVE,"POLK RL & CO, District Office 179 Lincoln, Boston, Mass tel Hancock 6309"
496,"SCORE LESS THAN CUTOFF: 6,50,PROVIDENCE",['cd1946/entry/1946_Page_813 (1)_2.png'],6TH ST,EDUCATIONAL EXHIBITION CO 26
497,EMPTY STREET,"['cd1946/entry/1946_Page_813 (1)_3.png', 'cd1946/entry/1946_Page_813 (1)_4.png', 'cd1946/entry/1946_Page_813 (1)_5.png', 'cd1946/entry/1946_Page_813 (1)_6.png', 'cd1946/entry/1946_Page_813 (1)_7.png']",,"Custom House st rm 308 tel GAspee 5322 (U S, City and Topographic maps, graph paper, mechanical charts, bulletin boards and map pin mfrs)"
498,"SCORE LESS THAN CUTOFF: Hospital Trust bldg,79,PROVIDENCE","['cd1946/entry/1946_Page_813 (1)_45.png', 'cd1946/entry/1946_Page_813 (1)_46.png', 'cd1946/entry/1946_Page_813 (1)_47.png', 'cd1946/entry/1946_Page_813 (1)_48.png', 'cd1946/entry/1946_Page_813 (1)_49.png']",HOSPITAL ST,EQUITABLE FIRE & MARINE IN- SURANCE CO 515 Hospital Trust bldg tels GAspee 8666-8667-For fur- ther information see page 93 Buyers Guide
499,"SCORE LESS THAN CUTOFF: Balser,73.0,PROVIDENCE",['cd1946/entry/1946_Page_813 (2)_39.png'],ALDER DR,Johnson Helny H Mrs 228 Balser
500,EMPTY STREET,['cd1946/entry/1946_Page_813 (3)_81.png'],,Jacks Knight St Market 136 Knight
501,FAILED TO PARSE AN ADDRESS,['cd1946/entry/1946_Page_814 (1)_1.png'],N/A,"Meats, RetailCon"
502,"SCORE LESS THAN CUTOFF: Norwood ay Cranston,79.5,PROVIDENCE","['cd1946/entry/1946_Page_814 (3)_41.png', 'cd1946/entry/1946_Page_814 (3)_42.png', 'cd1946/entry/1946_Page_814 (3)_43.png', 'cd1946/entry/1946_Page_814 (3)_44.png', 'cd1946/entry/1946_Page_814 (3)_45.png']",CRANSTON ST,MERCHANTS REPORTING SERVICE 122 Norwood ay Cranston tel HOp- kins 5512For further information see page 55 Buyers Guide
503,FAILED TO PARSE AN ADDRESS,"['cd1946/entry/1946_Page_814 (3)_64.png', 'cd1946/entry/1946_Page_814 (3)_65.png']",N/A,"Metals Processing Co, India ft Hope (scrap)"
